order_id,order_date,delivery_date,product_id,product_name,brand,category,sale_price,gst,region,city,discount,product_rating
O104866,12/20/2023,12/23/2023,P005,Patanjali Honey,Dabur,Dairy,836.98,97.37,East,Bhubaneswar,84.9,2.6
O104867,1/11/2023,1/12/2023,P002,Maggi Noodles,HUL,Staples,96.24,7.03,South,Hyderabad,4.88,4.5
O104868,8/4/2023,8/7/2023,P001,Tata Tea,Dabur,Dairy,483.35,57.17,South,Bangalore,6.32,3
O104869,5/17/2023,5/22/2023,P007,Dabur Chyawanprash,HUL,Snacks,330.26,49.83,North,Lucknow,53.39,2.5
O104870,1/28/2023,1/29/2023,P006,Britannia Biscuits,Amul,Snacks,701.45,112.85,South,Hyderabad,98.58,4.7
O104871,4/19/2023,4/22/2023,P001,Tata Tea,HUL,Beverages,588.11,78.5,West,Pune,114.73,3.3
O104872,3/13/2023,3/16/2023,P008,Nestle Milkmaid,Dabur,Dairy,886.14,56.33,North,Delhi,55.43,2.6
O104873,4/16/2023,4/17/2023,P006,Britannia Biscuits,ITC,Beverages,425.25,25.63,East,Bhubaneswar,11.25,4.8
O104874,3/9/2023,3/14/2023,P007,Dabur Chyawanprash,Dabur,Staples,894.45,110.58,North,Lucknow,161.77,3.8
O104875,3/19/2023,3/22/2023,P001,Tata Tea,Tata,Household,320.27,44.44,North,Lucknow,40.41,5
O104876,8/27/2023,9/1/2023,P002,Maggi Noodles,ITC,Household,726.44,117.02,North,Lucknow,142.15,5
O104877,3/21/2023,3/25/2023,P001,Tata Tea,Patanjali,Household,905.94,144.71,South,Hyderabad,104.63,4.7
O104878,2/2/2023,2/7/2023,P007,Dabur Chyawanprash,Patanjali,Dairy,489.84,57.29,South,Hyderabad,5.72,2.7
O104879,7/15/2023,7/20/2023,P003,Amul Butter,Tata,Personal Care,955.55,148.2,South,Hyderabad,118.71,4.7
O104880,3/21/2023,3/23/2023,P002,Maggi Noodles,ITC,Staples,536.23,79.04,West,Ahmedabad,87.5,4.9
O104881,4/17/2023,4/19/2023,P004,Surf Excel,ITC,Dairy,469.24,25.16,West,Pune,62.76,3
O104882,2/7/2023,2/10/2023,P006,Britannia Biscuits,Nestle,Dairy,394.27,35.79,South,Bangalore,30.47,4.3
O104883,9/11/2023,9/14/2023,P005,Patanjali Honey,Dabur,Household,401.22,58.32,West,Pune,63.22,2.7
O104884,9/18/2023,9/22/2023,P002,Maggi Noodles,HUL,Beverages,229.13,15.42,West,Mumbai,17.84,3.2
O104885,1/18/2023,1/21/2023,P004,Surf Excel,Tata,Beverages,805.96,67.78,North,Lucknow,107.73,3.7
O104886,9/2/2023,9/3/2023,P008,Nestle Milkmaid,ITC,Staples,858.66,146,East,Kolkata,158.43,4
O104887,11/27/2023,12/1/2023,P004,Surf Excel,HUL,Snacks,794.71,67.18,North,Delhi,124.93,3.9
O104888,3/4/2023,3/7/2023,P001,Tata Tea,HUL,Snacks,368.95,55.81,West,Mumbai,2.01,4
O104889,1/20/2023,1/22/2023,P002,Maggi Noodles,HUL,Staples,781.77,50.32,West,Pune,77.07,4.7
O104890,10/29/2023,11/2/2023,P001,Tata Tea,Amul,Personal Care,261.22,46.76,South,Bangalore,44.31,2.7
O104891,7/24/2023,7/29/2023,P002,Maggi Noodles,ITC,Snacks,319.99,50.62,North,Chandigarh,10.96,3
O104892,1/10/2023,1/15/2023,P003,Amul Butter,Nestle,Snacks,769.46,108.38,South,Chennai,123.14,4.7
O104893,4/15/2023,4/20/2023,P004,Surf Excel,Britannia,Staples,196.37,20.67,South,Hyderabad,13.57,4.4
O104894,9/9/2023,9/13/2023,P001,Tata Tea,Britannia,Personal Care,300.36,53.26,East,Bhubaneswar,20.14,4.3
O104895,3/30/2023,3/31/2023,P004,Surf Excel,Tata,Household,652,101.91,West,Pune,48.4,3.7
O104896,7/7/2023,7/11/2023,P005,Patanjali Honey,Dabur,Personal Care,649.39,88.19,East,Bhubaneswar,43.26,2.8
O104897,8/2/2023,8/7/2023,P008,Nestle Milkmaid,Tata,Household,381.29,63.09,West,Mumbai,75.34,2.9
O104898,2/12/2023,2/13/2023,P006,Britannia Biscuits,Dabur,Household,213.19,25.83,East,Kolkata,5.32,4.2
O104899,7/10/2023,7/15/2023,P006,Britannia Biscuits,Britannia,Staples,105.48,18.98,North,Lucknow,3.45,4.3
O104900,11/14/2023,11/16/2023,P005,Patanjali Honey,HUL,Dairy,931.08,47.86,West,Ahmedabad,106.53,2.6
O104901,12/29/2023,1/2/2024,P008,Nestle Milkmaid,HUL,Snacks,245.22,16.81,South,Hyderabad,36.32,2.7
O104902,8/19/2023,8/20/2023,P008,Nestle Milkmaid,Britannia,Snacks,878.05,66.21,East,Kolkata,110.54,2.6
O104903,4/22/2023,4/26/2023,P002,Maggi Noodles,Nestle,Dairy,621.5,98.58,West,Pune,34.08,4
O104904,5/12/2023,5/17/2023,P008,Nestle Milkmaid,HUL,Staples,317.75,53.95,West,Ahmedabad,4.32,3
O104905,1/28/2023,1/31/2023,P004,Surf Excel,Dabur,Dairy,173.52,19.36,North,Lucknow,29.01,4.2
O104906,12/18/2023,12/23/2023,P008,Nestle Milkmaid,Nestle,Staples,152.81,13.52,East,Kolkata,17.06,4.5
O104907,8/6/2023,8/11/2023,P003,Amul Butter,Patanjali,Beverages,370.19,49.25,South,Chennai,50.03,3.8
O104908,8/28/2023,8/31/2023,P008,Nestle Milkmaid,HUL,Staples,321.14,45.92,West,Pune,28.77,4.1
O104909,9/1/2023,9/4/2023,P004,Surf Excel,Nestle,Beverages,78.92,4.35,North,Lucknow,1.9,3.6
O104910,12/28/2023,12/31/2023,P001,Tata Tea,HUL,Household,867.31,144.55,South,Hyderabad,93.89,3.1
O104911,11/12/2023,11/17/2023,P004,Surf Excel,Dabur,Personal Care,384.15,34.72,North,Delhi,38.66,3.7
O104912,1/12/2023,1/16/2023,P003,Amul Butter,Patanjali,Dairy,741.19,131.55,East,Kolkata,28.92,4.1
O104913,5/25/2023,5/28/2023,P002,Maggi Noodles,HUL,Dairy,633.95,42.39,West,Pune,113.63,4.6
O104914,3/31/2023,4/4/2023,P003,Amul Butter,Tata,Beverages,182.51,29.37,North,Lucknow,27.27,2.7
O104915,1/5/2023,1/6/2023,P006,Britannia Biscuits,Britannia,Beverages,533.1,68.14,South,Chennai,43.78,3.9
O104916,10/30/2023,11/4/2023,P006,Britannia Biscuits,Patanjali,Beverages,525.37,85.15,West,Ahmedabad,30.23,5
O104917,8/13/2023,8/18/2023,P003,Amul Butter,Nestle,Household,878.6,153.93,West,Mumbai,114.97,3.9
O104918,5/18/2023,5/19/2023,P005,Patanjali Honey,Patanjali,Snacks,787.23,45.91,West,Mumbai,108.13,4.6
O104919,4/10/2023,4/12/2023,P002,Maggi Noodles,Britannia,Staples,226.91,12.48,East,Bhubaneswar,32.12,4.7
O104920,11/15/2023,11/20/2023,P006,Britannia Biscuits,ITC,Staples,553.12,47.55,East,Bhubaneswar,69.92,3.6
O104921,7/3/2023,7/5/2023,P006,Britannia Biscuits,HUL,Snacks,834.24,86.46,East,Kolkata,139.73,3.4
O104922,8/9/2023,8/11/2023,P008,Nestle Milkmaid,Dabur,Dairy,722.13,69.07,West,Ahmedabad,53.4,2.9
O104923,7/27/2023,7/28/2023,P002,Maggi Noodles,Patanjali,Snacks,66.17,11.19,South,Bangalore,8.74,3.3
O104924,4/9/2023,4/12/2023,P005,Patanjali Honey,Patanjali,Beverages,687.77,95.62,East,Kolkata,15.3,3.3
O104925,11/10/2023,11/14/2023,P008,Nestle Milkmaid,HUL,Staples,647.6,36.02,East,Kolkata,27.15,3.2
O104926,2/20/2023,2/22/2023,P004,Surf Excel,Tata,Beverages,851.03,101.73,East,Bhubaneswar,33.16,3.8
O104927,1/18/2023,1/21/2023,P006,Britannia Biscuits,Tata,Household,696.08,117.14,East,Kolkata,7.02,3.1
O104928,12/22/2023,12/24/2023,P001,Tata Tea,HUL,Snacks,962.22,168.47,East,Patna,99.35,2.9
O104929,11/12/2023,11/15/2023,P004,Surf Excel,Britannia,Staples,328.99,33.22,East,Kolkata,3.75,3.9
O104930,8/29/2023,9/3/2023,P001,Tata Tea,ITC,Snacks,663.48,84.33,East,Bhubaneswar,30.75,3.1
O104931,12/5/2023,12/7/2023,P008,Nestle Milkmaid,Tata,Dairy,734.87,76.95,East,Bhubaneswar,49.24,4.9
O104932,9/21/2023,9/26/2023,P005,Patanjali Honey,Amul,Staples,508.28,86.42,West,Ahmedabad,39.18,3.5
O104933,7/1/2023,7/5/2023,P004,Surf Excel,Amul,Snacks,870.7,110.11,West,Mumbai,66.85,4.1
O104934,8/6/2023,8/9/2023,P008,Nestle Milkmaid,Tata,Snacks,524.55,44.8,West,Mumbai,96.83,2.6
O104935,4/11/2023,4/12/2023,P002,Maggi Noodles,Dabur,Dairy,750.84,43.77,West,Ahmedabad,149.01,4.1
O104936,10/19/2023,10/24/2023,P008,Nestle Milkmaid,Dabur,Household,180.16,21.06,South,Chennai,25.48,2.9
O104937,1/8/2023,1/9/2023,P002,Maggi Noodles,HUL,Household,458.64,47.8,West,Mumbai,88.88,4.2
O104938,8/4/2023,8/6/2023,P003,Amul Butter,Dabur,Beverages,733.08,59.77,South,Hyderabad,52.81,4.4
O104939,1/4/2023,1/6/2023,P007,Dabur Chyawanprash,Dabur,Personal Care,833.66,87.75,East,Kolkata,147.22,4.7
O104940,9/6/2023,9/8/2023,P006,Britannia Biscuits,HUL,Beverages,445.34,75.82,North,Lucknow,78.22,4.1
O104941,6/21/2023,6/22/2023,P001,Tata Tea,Patanjali,Dairy,494.36,25.61,South,Chennai,84.42,2.8
O104942,10/23/2023,10/26/2023,P008,Nestle Milkmaid,Tata,Beverages,862.57,118.39,North,Delhi,19.41,2.6
O104943,5/29/2023,6/1/2023,P005,Patanjali Honey,Amul,Dairy,380.05,33.94,West,Mumbai,65.93,3.9
O104944,5/7/2023,5/10/2023,P004,Surf Excel,Dabur,Beverages,793.32,130.93,North,Chandigarh,133.54,4.8
O104945,12/3/2023,12/4/2023,P002,Maggi Noodles,Patanjali,Dairy,116.13,8.21,North,Lucknow,13.5,4.2
O104946,6/10/2023,6/13/2023,P007,Dabur Chyawanprash,Dabur,Snacks,855.95,66.44,East,Patna,110.04,3
O104947,3/9/2023,3/14/2023,P008,Nestle Milkmaid,Amul,Personal Care,88.69,13.17,East,Bhubaneswar,16.58,3.2
O104948,2/7/2023,2/9/2023,P008,Nestle Milkmaid,Tata,Snacks,474.22,72.15,South,Bangalore,36.8,4.6
O104949,10/13/2023,10/16/2023,P004,Surf Excel,HUL,Personal Care,990.26,159.25,North,Delhi,192.31,3.2
O104950,10/15/2023,10/17/2023,P007,Dabur Chyawanprash,Nestle,Snacks,807.82,133.85,North,Delhi,42.71,3.6
O104951,5/21/2023,5/24/2023,P005,Patanjali Honey,HUL,Staples,128.96,8.65,South,Chennai,13.54,4.9
O104952,7/31/2023,8/5/2023,P003,Amul Butter,Dabur,Personal Care,58.97,6.35,West,Ahmedabad,3.75,3.9
O104953,7/14/2023,7/17/2023,P005,Patanjali Honey,Dabur,Dairy,649.84,105.61,South,Chennai,38.82,3.3
O104954,9/28/2023,10/2/2023,P002,Maggi Noodles,ITC,Household,353.01,22.03,East,Kolkata,46.66,4.2
O104955,1/6/2023,1/11/2023,P007,Dabur Chyawanprash,Tata,Household,228.75,35.02,East,Kolkata,24.74,4.3
O104956,7/3/2023,7/5/2023,P005,Patanjali Honey,Britannia,Household,711.12,124.68,North,Chandigarh,118.6,4.9
O104957,9/14/2023,9/16/2023,P004,Surf Excel,Dabur,Personal Care,640.6,93.71,East,Kolkata,65.86,4.1
O104958,4/1/2023,4/6/2023,P002,Maggi Noodles,Britannia,Snacks,250.58,17.79,East,Patna,3.6,3.5
O104959,11/21/2023,11/26/2023,P008,Nestle Milkmaid,ITC,Personal Care,900.52,143.76,East,Kolkata,129.03,5
O104960,5/25/2023,5/26/2023,P008,Nestle Milkmaid,ITC,Household,674.22,88.82,North,Delhi,48.66,3.4
O104961,5/2/2023,5/4/2023,P002,Maggi Noodles,ITC,Personal Care,202.1,10.58,South,Bangalore,31.35,2.7
O104962,8/16/2023,8/21/2023,P005,Patanjali Honey,Patanjali,Household,288.18,18.08,West,Pune,40.62,4.8
O104963,4/5/2023,4/6/2023,P006,Britannia Biscuits,Patanjali,Snacks,965.97,88.62,East,Patna,110.86,4
O104964,8/30/2023,9/2/2023,P006,Britannia Biscuits,Nestle,Snacks,404.78,41.15,North,Delhi,0.23,2.5
O104965,12/16/2023,12/21/2023,P004,Surf Excel,Patanjali,Beverages,791.41,45.03,South,Bangalore,33.72,4.8
O104966,3/1/2023,3/3/2023,P008,Nestle Milkmaid,HUL,Personal Care,430.68,44.09,East,Bhubaneswar,18.28,3
O104967,2/25/2023,2/26/2023,P003,Amul Butter,Britannia,Dairy,121.68,20.74,South,Bangalore,17.42,2.8
O104968,6/22/2023,6/23/2023,P008,Nestle Milkmaid,Nestle,Personal Care,447.66,57.85,South,Chennai,31.44,3
O104969,12/1/2023,12/2/2023,P006,Britannia Biscuits,Amul,Staples,261.97,45.74,East,Bhubaneswar,1.93,4.4
O104970,8/27/2023,9/1/2023,P002,Maggi Noodles,Dabur,Household,232.09,20.69,North,Chandigarh,23.13,4.8
O104971,11/3/2023,11/8/2023,P008,Nestle Milkmaid,Patanjali,Dairy,283.24,24.32,East,Bhubaneswar,18.6,3
O104972,11/16/2023,11/18/2023,P007,Dabur Chyawanprash,Patanjali,Household,350.3,51.05,North,Chandigarh,19.49,2.7
O104973,5/25/2023,5/30/2023,P005,Patanjali Honey,Dabur,Household,380.56,40.73,East,Kolkata,59,4.9
O104974,7/16/2023,7/17/2023,P006,Britannia Biscuits,Patanjali,Dairy,371.86,23.94,West,Pune,30.73,2.7
O104975,4/8/2023,4/11/2023,P003,Amul Butter,Tata,Household,757.79,59.52,North,Lucknow,129.64,2.9
O104976,1/28/2023,1/31/2023,P006,Britannia Biscuits,Dabur,Personal Care,321.73,52.68,West,Pune,4.38,3.8
O104977,11/13/2023,11/16/2023,P005,Patanjali Honey,Britannia,Personal Care,598.07,47.89,North,Chandigarh,13.52,4.5
O104978,8/5/2023,8/9/2023,P007,Dabur Chyawanprash,Amul,Personal Care,764.01,81.42,North,Lucknow,36.53,2.8
O104979,2/20/2023,2/25/2023,P006,Britannia Biscuits,Patanjali,Dairy,714.45,81.5,East,Kolkata,4.23,2.5
O104980,12/22/2023,12/26/2023,P006,Britannia Biscuits,Britannia,Household,295.78,23.02,North,Chandigarh,39.32,2.6
O104981,1/12/2023,1/17/2023,P001,Tata Tea,Dabur,Dairy,470.5,32.88,East,Kolkata,31.21,3.4
O104982,10/2/2023,10/3/2023,P001,Tata Tea,Amul,Household,290.37,49.5,West,Ahmedabad,33.08,2.6
O104983,1/23/2023,1/26/2023,P004,Surf Excel,Britannia,Staples,627.25,92.22,East,Kolkata,60.38,4.8
O104984,6/10/2023,6/15/2023,P002,Maggi Noodles,Tata,Dairy,301.49,23.75,West,Pune,10.15,4.8
O104985,4/23/2023,4/28/2023,P001,Tata Tea,Tata,Household,995.22,91.55,South,Hyderabad,197.02,3.5
O104986,12/31/2023,1/1/2024,P002,Maggi Noodles,Amul,Personal Care,325.61,36.84,North,Chandigarh,57.8,3
O104987,1/31/2023,2/1/2023,P001,Tata Tea,Patanjali,Personal Care,542.7,69.06,North,Delhi,105.29,4.7
O104988,7/24/2023,7/29/2023,P008,Nestle Milkmaid,Britannia,Dairy,932.73,86.93,South,Bangalore,30.81,4.8
O104989,5/12/2023,5/15/2023,P006,Britannia Biscuits,Britannia,Household,143.77,7.85,South,Hyderabad,1.12,4.2
O104990,1/26/2023,1/28/2023,P003,Amul Butter,Amul,Snacks,184.09,30.5,East,Kolkata,36.6,4.1
O104991,6/24/2023,6/26/2023,P004,Surf Excel,Britannia,Dairy,642.69,60.15,North,Delhi,70.82,2.7
O104992,8/22/2023,8/25/2023,P005,Patanjali Honey,HUL,Household,406.11,30.83,West,Mumbai,25.44,3.5
O104993,9/9/2023,9/14/2023,P005,Patanjali Honey,Tata,Beverages,261.45,15.99,North,Chandigarh,51.85,4
O104994,4/26/2023,4/28/2023,P003,Amul Butter,Patanjali,Personal Care,268.04,15.88,West,Ahmedabad,26.26,4.5
O104995,2/3/2023,2/7/2023,P005,Patanjali Honey,Patanjali,Staples,563.78,49.68,West,Ahmedabad,72.42,2.8
O104996,9/17/2023,9/18/2023,P006,Britannia Biscuits,ITC,Personal Care,553.77,63.92,North,Lucknow,82.66,3.1
O104997,7/26/2023,7/28/2023,P003,Amul Butter,Britannia,Personal Care,832.9,127.8,East,Bhubaneswar,16.68,2.9
O104998,11/26/2023,11/28/2023,P007,Dabur Chyawanprash,HUL,Staples,923.42,125.61,North,Chandigarh,167.81,4.5
O104999,11/11/2023,11/13/2023,P004,Surf Excel,Britannia,Snacks,198.12,15.92,South,Bangalore,8.74,3.1
O105000,5/29/2023,5/30/2023,P005,Patanjali Honey,Patanjali,Beverages,568.62,91.6,East,Kolkata,76.89,4.4
O105001,6/29/2023,6/30/2023,P007,Dabur Chyawanprash,HUL,Household,777.1,90.11,South,Hyderabad,26.88,3.1
O105002,7/29/2023,8/2/2023,P002,Maggi Noodles,Nestle,Snacks,709.76,116.52,West,Pune,134.24,3.1
O105003,7/20/2023,7/22/2023,P007,Dabur Chyawanprash,Britannia,Household,231.42,18.98,West,Ahmedabad,31.45,3.7
O105004,8/14/2023,8/19/2023,P005,Patanjali Honey,Tata,Snacks,265.77,32.83,North,Chandigarh,51.15,3.5
O105005,8/14/2023,8/17/2023,P003,Amul Butter,HUL,Personal Care,934.14,125.41,South,Hyderabad,117.41,4.7
O105006,10/2/2023,10/5/2023,P006,Britannia Biscuits,ITC,Staples,500.31,47.41,East,Kolkata,66.28,2.8
O105007,1/20/2023,1/25/2023,P007,Dabur Chyawanprash,Britannia,Dairy,895.39,53.82,West,Mumbai,82.41,4.5
O105008,5/11/2023,5/13/2023,P004,Surf Excel,Nestle,Household,140.38,21.71,North,Delhi,3.38,4.6
O105009,5/14/2023,5/17/2023,P007,Dabur Chyawanprash,HUL,Personal Care,836.49,132.49,North,Chandigarh,128.97,2.8
O105010,12/13/2023,12/18/2023,P001,Tata Tea,Britannia,Snacks,836.7,105.61,West,Pune,90.09,2.7
O105011,10/8/2023,10/13/2023,P006,Britannia Biscuits,ITC,Beverages,368.8,59.65,North,Chandigarh,41.09,4.1
O105012,5/15/2023,5/20/2023,P008,Nestle Milkmaid,HUL,Personal Care,188.46,25.44,East,Kolkata,6.59,2.6
O105013,11/2/2023,11/6/2023,P004,Surf Excel,Nestle,Household,637.51,104.72,East,Kolkata,10.82,4.2
O105014,10/1/2023,10/6/2023,P006,Britannia Biscuits,Nestle,Household,372.26,63.38,South,Chennai,6.59,4.3
O105015,2/22/2023,2/23/2023,P004,Surf Excel,Tata,Personal Care,118.94,15.88,North,Chandigarh,7.58,4.7
O105016,5/23/2023,5/25/2023,P002,Maggi Noodles,Britannia,Staples,375.34,31.89,West,Ahmedabad,28.88,3.5
O105017,8/8/2023,8/13/2023,P006,Britannia Biscuits,Britannia,Dairy,150.15,7.66,East,Kolkata,7.54,3.9
O105018,8/5/2023,8/8/2023,P008,Nestle Milkmaid,HUL,Staples,729.22,43.9,East,Bhubaneswar,136.82,3.4
O105019,12/7/2023,12/11/2023,P001,Tata Tea,Amul,Snacks,408.25,41.55,North,Lucknow,64.5,3.6
O105020,8/13/2023,8/14/2023,P005,Patanjali Honey,HUL,Staples,428.32,72.42,North,Lucknow,62.07,3.2
O105021,10/1/2023,10/3/2023,P007,Dabur Chyawanprash,Tata,Dairy,118.16,9.87,North,Lucknow,6.41,4.7
O105022,12/7/2023,12/12/2023,P004,Surf Excel,Britannia,Snacks,996.68,54.48,South,Chennai,155.88,3.5
O105023,5/24/2023,5/29/2023,P007,Dabur Chyawanprash,Dabur,Staples,212.4,11.8,South,Chennai,12.76,2.6
O105024,12/8/2023,12/10/2023,P007,Dabur Chyawanprash,Patanjali,Beverages,192.37,25.76,West,Ahmedabad,9.38,3.3
O105025,8/16/2023,8/21/2023,P001,Tata Tea,Nestle,Dairy,753.12,107.07,West,Pune,28.54,3.6
O105026,9/21/2023,9/26/2023,P008,Nestle Milkmaid,Tata,Personal Care,399.73,30.82,East,Bhubaneswar,3.96,5
O105027,3/9/2023,3/10/2023,P008,Nestle Milkmaid,Nestle,Dairy,191.05,16.51,North,Chandigarh,20.93,4.5
O105028,10/13/2023,10/16/2023,P002,Maggi Noodles,Dabur,Staples,155.47,14.86,South,Chennai,28.66,4.3
O105029,7/22/2023,7/23/2023,P005,Patanjali Honey,Tata,Household,193.67,24.55,North,Lucknow,37.74,2.6
O105030,2/15/2023,2/19/2023,P002,Maggi Noodles,Tata,Household,640.86,53.38,North,Lucknow,42.06,3.3
O105031,8/27/2023,8/30/2023,P002,Maggi Noodles,Dabur,Staples,875.66,85.42,North,Delhi,33.96,3.9
O105032,12/10/2023,12/15/2023,P005,Patanjali Honey,Nestle,Dairy,965.45,137.6,South,Chennai,184.45,4
O105033,6/19/2023,6/22/2023,P003,Amul Butter,Dabur,Beverages,318.56,49.54,East,Bhubaneswar,14.22,3
O105034,4/21/2023,4/26/2023,P008,Nestle Milkmaid,Dabur,Staples,896.52,159.52,North,Lucknow,68.68,3.9
O105035,3/17/2023,3/21/2023,P005,Patanjali Honey,Nestle,Personal Care,649.37,111.02,East,Patna,30.56,3
O105036,5/11/2023,5/12/2023,P003,Amul Butter,Britannia,Dairy,527.18,77.13,East,Patna,0.08,4.5
O105037,1/24/2023,1/29/2023,P008,Nestle Milkmaid,Amul,Household,868.91,80.01,West,Ahmedabad,101.67,4.2
O105038,10/17/2023,10/19/2023,P001,Tata Tea,Tata,Beverages,853.94,124.51,East,Kolkata,53.64,3.3
O105039,2/3/2023,2/4/2023,P005,Patanjali Honey,Dabur,Beverages,239.27,16.38,West,Ahmedabad,7.9,4.4
O105040,6/23/2023,6/27/2023,P006,Britannia Biscuits,Nestle,Dairy,569.11,94.17,West,Pune,14.25,3.6
O105041,6/18/2023,6/20/2023,P001,Tata Tea,Tata,Household,771.65,94.09,North,Delhi,47.45,4.1
O105042,8/29/2023,9/2/2023,P001,Tata Tea,ITC,Staples,814.86,92.46,West,Mumbai,136.68,2.5
O105043,3/4/2023,3/9/2023,P007,Dabur Chyawanprash,Britannia,Beverages,586.91,82.24,South,Hyderabad,83.05,4.8
O105044,11/9/2023,11/12/2023,P008,Nestle Milkmaid,HUL,Beverages,982.23,61.88,West,Mumbai,61.52,2.8
O105045,8/11/2023,8/14/2023,P001,Tata Tea,Nestle,Snacks,637.86,75.69,North,Lucknow,76.55,2.7
O105046,4/4/2023,4/8/2023,P008,Nestle Milkmaid,Nestle,Personal Care,503.84,44.06,North,Delhi,69.08,4.6
O105047,12/20/2023,12/25/2023,P004,Surf Excel,Patanjali,Staples,512.72,61.64,West,Mumbai,83.76,4.5
O105048,4/13/2023,4/14/2023,P008,Nestle Milkmaid,Britannia,Beverages,429.38,67.37,West,Mumbai,57.32,4
O105049,5/30/2023,6/2/2023,P001,Tata Tea,Dabur,Beverages,57.52,8.58,South,Chennai,7.74,2.5
O105050,12/18/2023,12/23/2023,P006,Britannia Biscuits,Tata,Household,402.73,52.55,East,Bhubaneswar,51.07,4.3
O105051,12/3/2023,12/6/2023,P005,Patanjali Honey,Tata,Beverages,248.5,24.6,South,Chennai,29.07,3
O105052,11/18/2023,11/20/2023,P007,Dabur Chyawanprash,ITC,Staples,102.41,12.32,South,Hyderabad,15.12,3.6
O105053,10/15/2023,10/18/2023,P007,Dabur Chyawanprash,HUL,Household,409.18,22.01,South,Chennai,33.82,2.7
O105054,6/13/2023,6/14/2023,P002,Maggi Noodles,Patanjali,Snacks,681.1,97.06,East,Bhubaneswar,87.89,4.9
O105055,5/4/2023,5/5/2023,P007,Dabur Chyawanprash,HUL,Beverages,924.63,68.91,West,Pune,180.06,4.9
O105056,2/27/2023,3/2/2023,P005,Patanjali Honey,Dabur,Snacks,567.17,86.34,West,Ahmedabad,25.79,2.8
O105057,11/17/2023,11/22/2023,P008,Nestle Milkmaid,HUL,Dairy,300.42,31.59,South,Bangalore,1.06,3.9
O105058,11/8/2023,11/12/2023,P008,Nestle Milkmaid,Dabur,Staples,301.38,24.49,East,Bhubaneswar,28.01,3
O105059,9/20/2023,9/23/2023,P003,Amul Butter,Tata,Personal Care,631.84,40.02,North,Lucknow,53.72,3.8
O105060,3/28/2023,3/31/2023,P004,Surf Excel,Amul,Household,644.55,85.2,West,Ahmedabad,59.74,3.9
O105061,5/21/2023,5/26/2023,P008,Nestle Milkmaid,HUL,Snacks,724.73,51.44,East,Kolkata,102.73,3.7
O105062,6/28/2023,6/30/2023,P006,Britannia Biscuits,Nestle,Dairy,309.92,50.85,East,Patna,54.48,5
O105063,1/13/2023,1/18/2023,P003,Amul Butter,HUL,Beverages,825.64,98.23,West,Ahmedabad,124.43,3.6
O105064,1/5/2023,1/10/2023,P002,Maggi Noodles,Britannia,Staples,439.94,69.7,West,Mumbai,77.51,3.2
O105065,6/27/2023,6/29/2023,P004,Surf Excel,Patanjali,Beverages,969.78,160.29,South,Bangalore,166.51,3.8
O105066,9/24/2023,9/28/2023,P002,Maggi Noodles,HUL,Snacks,162.25,18.26,South,Bangalore,0.57,3.8
O105067,10/21/2023,10/22/2023,P002,Maggi Noodles,Britannia,Household,215.98,19.14,East,Bhubaneswar,18.17,4.4
O105068,11/14/2023,11/15/2023,P008,Nestle Milkmaid,HUL,Personal Care,119.15,13.77,North,Lucknow,15,4.1
O105069,10/10/2023,10/12/2023,P008,Nestle Milkmaid,ITC,Staples,150.13,20.45,West,Ahmedabad,23.21,3.5
O105070,1/13/2023,1/15/2023,P001,Tata Tea,ITC,Household,822.04,139.04,North,Lucknow,138.94,3.4
O105071,11/13/2023,11/17/2023,P001,Tata Tea,Nestle,Snacks,139.66,15.05,East,Kolkata,7.37,4.8
O105072,2/25/2023,2/27/2023,P003,Amul Butter,Nestle,Dairy,875.55,53.18,North,Delhi,135.73,4.3
O105073,2/22/2023,2/25/2023,P002,Maggi Noodles,ITC,Household,812.46,118.73,North,Chandigarh,80.83,4.1
O105074,5/21/2023,5/24/2023,P008,Nestle Milkmaid,Dabur,Staples,380.61,38.97,West,Mumbai,31.28,4.8
O105075,1/18/2023,1/21/2023,P007,Dabur Chyawanprash,Amul,Personal Care,442.65,68.07,East,Patna,81,2.5
O105076,9/9/2023,9/14/2023,P006,Britannia Biscuits,ITC,Beverages,753.04,120.73,South,Bangalore,128.93,2.8
O105077,6/23/2023,6/24/2023,P008,Nestle Milkmaid,Nestle,Staples,173.49,13.5,West,Ahmedabad,11.69,3.3
O105078,1/22/2023,1/23/2023,P006,Britannia Biscuits,ITC,Dairy,452.93,65.27,North,Chandigarh,23.48,4.3
O105079,2/25/2023,3/1/2023,P003,Amul Butter,ITC,Beverages,957.87,63.94,East,Bhubaneswar,46.58,2.9
O105080,6/21/2023,6/25/2023,P004,Surf Excel,Patanjali,Dairy,611.9,103.15,East,Kolkata,86.6,3.4
O105081,4/20/2023,4/21/2023,P007,Dabur Chyawanprash,Tata,Dairy,984.12,171.41,South,Chennai,184.45,3.2
O105082,1/20/2023,1/23/2023,P008,Nestle Milkmaid,Dabur,Beverages,147.58,14.26,West,Pune,16.79,3.3
O105083,1/14/2023,1/18/2023,P003,Amul Butter,Tata,Beverages,479.76,65.33,East,Bhubaneswar,40.7,2.8
O105084,9/30/2023,10/2/2023,P003,Amul Butter,Dabur,Household,844.65,86.32,South,Hyderabad,131.42,3
O105085,7/29/2023,8/3/2023,P002,Maggi Noodles,HUL,Household,108.19,12.88,South,Chennai,2.43,4.2
